,id,titre,objet,adrs,dept,region,social_object1_libelle,social_object2_libelle,facebook_url,helloasso_url
1033,W941017859,"MA PIERRE A L'ÉDIFICE BABIMBI ""A.M.P.E.B.""","Cette association a pour objet : la réalisation d'actions concrètes de développement et d'amélioration des conditions de vie de populations vivant dans la région BABIMBI (Cameroun) en fonction des besoins identifiés et ce, en notre nom propre et/ou en partenariat avec d'autres associations ; l'entraide entre les membres de l'association",24 rue alexandre dumas 94370 sucy-en-brie,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/entreplumepoil/,https://www.helloasso.com/associations/ministere-de-guerison-et-de-delivrance/collectes/ma-pierre-a-l-edifice
1034,W941017880,"ASSOCIATION NDAB BIKOKOO PARIS-LUMIERE ""ANDABIKPARLUM""","cette association a pour buts entre autres, de favoriser le rapprochement des ressortissants BASSA'A, MPÔ, et BATI de France, de promouvoir leur solidarité et leur développement social en France, en Europe, aux Etats-Unis et en Asie, ainsi que de faciliter les échanges et la coopération dans les domaines sociaux, culturels et éducatifs entre la France, le Cameroun et divers pays dans lesquels lesdits ressortissants sont établis",22 rue yvonne la varenne saint hilaire 94210 saint-maur-des-fosses,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,not found,not found
1035,W942002431,JEUNES SOLIDAIRES ET DYNAMIQUES DE PARIS,"soutenir moralement, matériellement et favoriser l'épanouissement des jeunes ressortissants du Cameroun ; cette aide passe à travers les conseils, et généralement à travers la culture; la jesdyp vise aussi à organiser des évènements culturels, des conférences et des colloques thématiques, dans plusieurs domaines et sous plusieurs formes",31-33 avenue du marechal lyautey 94130 nogent-sur-marne,Val-de-Marne,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,https://www.facebook.com/lesjeunessolidairesdefrance/,https://www.helloasso.com/associations/jeunes-solidaires
1036,W942002579,VILLAGEOIS,"proposer à des groupes constitués (classes, établissements, associations, et individuels) des séjours entre les pays du nord et ceux du sud à partir du domaine Lokoundje (Cameroun); organiser, réaliser des voyages à la carte favorisant les échanges interculturels et les activités de découvertes et de préservation de la nature; construire des équipements nécessaires, ainsi que la formation des équipes d'encadrement;ses moyens d'actions sont:mettre à disposition d'un hébergement diversifié dans un site",27 bis rue charles vii 94130 nogent-sur-marne,Val-de-Marne,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,https://www.facebook.com/levillageoistancon/,https://www.helloasso.com/associations/l-electron-villageois/
1037,W942003991,L'ASSOCIATION DE SOLIDARITE POUR LES ORPHELINS ET DEMUNIS D'AFRIQUE,"aider les enfants démunis du Cameroun (orphelins, enfants des rues, enfants issus de familles pauvres, etc...) en leur procurant une structure d'accueil afin de les loger, les nourrir, les vêtir, les soigner, leur garantir une éducation scolaire",84 boulevard de strasbourg 94130 nogent-sur-marne,Val-de-Marne,Île-de-France,ACTION SOCIOCULTURELLE,AUTRES,https://www.facebook.com/Assoda-Association-de-solidarit%C3%A9-pour-les-orphelins-d%C3%A9munis-dAfrique-444110298947445/,https://www.helloasso.com/associations/soutien-aux-enfants-demunis-d-afrique
1038,W942005553,LE LONDONIEN,"favoriser la scolarisation des enfants défavorisés, faciliter l'accès aux soins pour les familles en situation difficile, plus largement améliorer leur santé ; aider les enfants de la rue dit Nanga Eboko à leur réinsertion dans la société ; assister et fournir une aide de première nécessité aux familles victimes des guerres civiles et de toutes autres menaces ou catastrophes naturelles au Cameroun ; collecter des dons à cet effet",7 bis rue edouard renard 94130 nogent-sur-marne,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/lelondoniencom,https://www.helloasso.com/associations/musique-en-grandes-ecoles/evenements/concert-de-la-philharmonie-du-coge-vendredi-25-novembre-2022-1
1039,W942005844,FEMMES ON SAIT TOUT FAIRE,"contribuer à l'amélioration des conditions de vie et de travail des femmes en Afrique, notamment au Cameroun ; participer à la construction de centres médicaux dans les zones rurales pour garantir des soins adaptés aux femmes enceintes et lors des accouchements ; organiser des formations aux règles d'hygiène et nutrition des bébés ; créer des espaces de collaboration et d'assistance à la création d'entreprise pour les femmes entrepreneurs, mettre en relation avec des organismes locaux ou internationaux, contribuer financièrement aux projets, organiser de l'accompagnement par des managers locaux ayant déjà des entreprises à succès, mettre en place des formations en gestion d'entreprise, aider les échanges entre les entreprises locales et les autres pays en Afrique ou en Europe",14 avenue georges foureau 94420 le plessis-trevise,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/Femmessaittoutfaire,https://www.helloasso.com/associations/femme-avant-tout
1040,W942006342,LES MERVEILLES,"accueillir et rassembler en son sein des membres résidant à Paris et dans sa région ; entretenir des relations de fraternité, de solidarité, de convivialité et d'entraide entre ses membres ; venir en aide aux plus démunis et nécessiteux par des dons de toute nature au Cameroun",10 rue caroline aigle 77230 dammartin-en-goele,Seine-et-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Les-Merveilles/100057047995240/,https://www.helloasso.com/associations/mam-les-merveilles
1041,W942006482,COURS POPULAIRE SPORT & CULTURE POUR TOUS,"développer sous toutes leurs formes les activités sportives, culturelles et socio- éducatives, et participer aux animations, dans un esprit d'amitié, de convivialité et d'entraide ; aider au développement et à la pratique d'activité culturelle et socio-éducative au sein du Cameroun ; l'association tend également à aider les sans domicile fixe en les aidant à les alimenter",117 rue de charenton 75012 paris,Paris,Île-de-France,CLUBS DE LOISIRS/ RELATIONS,AUTRES,https://fr-fr.facebook.com/Culture-pour-tous-Secours-populaire-13-295127197506349/,https://www.helloasso.com/blog/faire-du-sport-quand-comment-et-quelle-activite-choisir/
1042,W942006698,LE CERCLE DES AMIS DE BERTOUA (LECAB),"consolider les liens d'amitié entre tous ses membres ; apporter une aide morale ou financière à tout membre qui se retrouverait dans une situation très difficile, selon des critères précis définis et inscrits dans le règlement intérieur ; apporter un soutien financier et matériel aux différents établissements scolaires et de santé, structures sportives et de loisirs de la ville de Bertoua, Cameroun ; recenser, rassembler, rapprocher, organiser, promouvoir, assister, soutenir, éduquer, sensibiliser, motiver, encadrer dans le champ d'action de notre objet",37 boulevard de friedberg 94350 villiers-sur-marne,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/groups/1615347132082181,https://www.helloasso.com/associations/anciens-sportif-de-bertoua-cameroun
1043,W942006855,ASSOCIATION DES FILIATIONS NDOGBIYICK DE FRANCE ET D'EUROPE - AFILNDOG,permettre le rassemblement et l'intégration au sein de la société française de tous les enfants NDOGBIYIK qui manifestent volontairement l'envie d'adhérer à cette association ; favoriser les rencontres et la reconnaissance entre les familles NDOGBIYIK de France et d'ailleurs ; favoriser l'entraide et la solidarité entre ses adhérents ; aider autant que faire se peut au développement socio-économique et culturel du canton LOGNANGA au CAMEROUN,8 rue jeanne d'arc 94160 saint-mande,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/europeclassfrance/,https://www.helloasso.com/associations/association-francaise-des-europes
1044,W942010515,MINISTÈRE INTERNATIONAL DE LA PURETÉ DU FEU DU CHRIST - MINPUFEC,"organiser et/ou participer aux séminaires de développement personnel, d'éveil à la foi et de délivrance en Europe ou en Afrique ; proposer l'écoute et l'entraide aux personnes en difficulté ou en détresse sociale ; construire un lieu d'accueil et d'hébergement pour les enfants orphelins ; construire une école pour les enfants en difficulté sociale ; construire une infirmerie pour les membres et pour les personnes en difficulté ou en détresse sociale ; construire un complexe d'hébergement de loisirs, piscine et salle de séminaires pour générer des fonds pour le financement des projets propres ; organiser des échanges d'ordre culturel, économique et social entre l'Europe et le Cameroun ; créer des coopératives pour la fabrication des produits artisanaux au Cameroun pour générer des revenus et l'insertion sociale des membres porteurs de projets ; créer des centres d'insertion professionnelle par le sport et par la formation ; organiser et/ou participer aux expositions-ventes de produits artisanaux du Cameroun en France ; organiser des collectes de médicaments, vêtements, jouets, bibelots et mobiliers de toutes sortes en France pour les redistribuer dans les villages au Cameroun ; créer des champs pour l'auto-alimentation de ses structures sociales ; acheter des autocars ou des minibus pour assurer le déplacement et le transport de ses membres",6 allee du petit prince 94490 ormesson-sur-marne,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Minist%C3%A8re-International-de-la-Puissance-de-la-R%C3%A9surrection-du-Christ-1769883586557435/,https://www.helloasso.com/associations/saint-sulpice-active-et-citoyenne/collectes/quand-le-minsitere-de-l-ecologie-s-oppose-aux-assos-environnementales
1045,W942010976,ASSOCIATION POUR LA FORMATION L'ÉDUCATION ET L'INSTRUCTION MANDOUKA,"promouvoir la formation, l'éducation et l'instruction des populations ressortissant de la région Mandouka au Cameroun ; réaliser à moyen et long terme des projets d'utilité sociale en France et au Cameroun",30 rue jean jaures 94510 queue-en-brie,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/manduca.fr/videos/mode-demploi-manduca-duo/1833819893509580/,https://www.helloasso.com/associations/afej-association-de-formation-et-d-education-pour-la-jeunesse
1046,W942011125,CITÉ DE DAVID,"apporter l'espérance et sortir de la misère les habitants du village de Bikoka, à proximité de Lodorf, au sud du Cameroun, et les populations pygmées vivant dans la forêt autour du village de Bikoka, afin qu'ils mènent une vie humaine dans la dignité ; créer et gérer un orphelinat afin de prendre en charge les enfants livrés à eux-mêmes ; scolariser les enfants en primaire, secondaire et au lycée, promouvoir et favoriser le parrainage pour leur scolarisation ; développer un lieu d'accueil pour les pygmées ; créer des emplois, en aidant les populations locales à apprendre à travailler les matériaux locaux tels que le bois, terre cuite, etc., pour ensuite construire des logements familiaux à bas coût ; encourager ceux qui sont désoeuvrés dans les villes à retourner à la campagne pour travailler la terre, ou l'élevage ; réaliser tous les travaux d'assainissement (eau, électricité et panneaux solaires) ; mettre en place des structures indispensables tels que dispensaires, lieux d'accueil de femmes et personnes démunies et sans soutien ; mettre en place des partenariats avec les personnes physiques ou morales désireuses d'aider les populations défavorisées du Cameroun, particulièrement avec des nations ayant historiquement contribué au développement de cette région, la France, l'Allemagne et les Etats-Unis",21 rue chapsal 94340 joinville-le-pont,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/CiteDeDavidFrance/,https://www.helloasso.com/associations/cite-internationale-universitaire-de-paris/collectes/accompagner-les-talents-d-aujourd-hui-les-personnalites-de-demain
1047,W942011137,IN TECTO,"lutter contre la précarité et les inégalités en matière d'accès au logement au Cameroun ; réunir les conditions matérielles et morales qui permettent de mettre à la disposition de personnes ou de familles en difficulté des logements dignes, décents, durables et écologiques à un tarif très abordable ; favoriser des actions de sensibilisation en faveur du logement des populations démunies et y participer directement ou indirectement ; étudier les différents aspects du logement abordable, sa conception, son financement, sa gestion comme ses conséquences sociales et économiques",7 allee nicephore niepce 94300 vincennes,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/intextojournal,https://www.helloasso.com/associations/in-tecto
1048,W943001198,ENFANTS BAHOUAN DE FRANCE (EBAF),"Promouvoir toutes les activités socio culturelle, sportive , actions caritatives, pouvant oeuvrer pour le développement du village Bahouan (Cameroun).",75 rue auguste delaune 94800 villejuif,Val-de-Marne,Île-de-France,ACTION SOCIOCULTURELLE,ACTION SOCIOCULTURELLE,https://www.facebook.com/FamilleBahouanDeFrance,https://www.helloasso.com/associations/enfants-du-monde-france
1049,W943001863,ASSOCIATION QG UNITED,"organiser des soirées mettant en avant une culture différente (soirée à thème mettant en avant une culture exotique ou un pays) ; permettant de promouvoir la culture urbaine (concert, exposition, spectacle de danse...) envoyer des dons aux Centre de l'Espoir : Centres de l'Espoir BP 6905 YAOUNDE CAMEROUN ; objectifs centres de l'espoir ; éduquer et informer les populations sur la prévention des MST/SIDA ; assurer la prise en charge des personnes infectées et de leurs proches",14 rue elisee reclus 94550 chevilly-larue,Val-de-Marne,Île-de-France,ACTION SOCIOCULTURELLE,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/Association-QG-Comp%C3%A9tition-211052142769170/,https://www.helloasso.com/associations/espace-qg
1050,W943002535,LES AMIS DE MES AMIS SONT MES AMIS   AASA,"rassemblement apolitique, à but non lucratif, amical, culturel et intellectuel, sportif et social ayant pour objectifs : rassembler les hommes et les femmes de différentes origines pour un échange mutel de cultures à travers le sport et les soirées débats récréatives ; faire vivre la solidarité et promouvoir l'entraide ; échanger les services entre les membres et faciliter l'intégration des membres dans les milieux sportifs ; assister les membres lors d'évènements heureux ou malheureux ; contribuer à l'amélioration des conditions de vie de femmes des villages au Cameroun (aides à l'achat du matériel champêtre) ; aider à l'acheminement de certaines produits de première nécessités (seringues, coton, bétadine, préservatifs, etc)",2 rue du 19 marches 1962 94270 le kremlin-bicetre,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ACTION SOCIOCULTURELLE,https://www.facebook.com/RMCDECOUVERTE/videos/-les-amis-de-mes-amis-sont-mes-amis-nest-ce-pas-fran%C3%A7ois-allain-vintagemecanic-r/818927488254913/,https://www.helloasso.com/associations/mes-amis-mes-amours
1051,W943002569,ASSOCIATION EMENE NA NYAME O FRENSI  ASSOCIATION E.N.N.O.F,"regouper tous les membres de famille de la descendance EMENE na  NYAME originaires du Cameroun, résidants en France en vue : de consolider les liens familiaux , d'acquérir des moyens humains, matériels et financiers pour la réalisation de différents projets, dans le cadre familial",1 rue rene cassin 94270 le kremlin-bicetre,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/associationngonasawaofrensinaokamerun/videos/a-ne-pas-manquer-le-21112021-de-14h-%C3%A019h-au-69-rue-meslayla-vente-priv%C3%A9e-caritat/392813088994054/,https://www.helloasso.com/associations/association-gona-sawa-o-frensi/collectes/remise-des-dons-a-l-orphelinat-nazarenadi
1052,W943002632,CHILDREN AID DEVELOPMENT ASSOCIATION CADA,"fournir un appui financier, infrastructures, organisationnel et logistique dans les domaines santé, éducation, agriculture, énergie solaire et sport afin d'initier des projets qui seront à terme poursuivis et développés par des équipes locales. CADA inscrit son action dans les développements de longue durée. CADA travaille au service de tous sans discrimination ni prosélytisme, dans le respect de leur nationalité, de leur culture, de leur religion. Il a pour objet la croissance intégrale pour tous les défavorisés dans une perspective mondiale, et plaide pour l'humanisation de leur sort. Il s'occupe en particulier des plus démunis. Ses intervenants sont tenus d'observer un code de bonne conduire. CADA s'est engagée auprès des bénéficiaux constituent au Cameroun, Mali et Tchad (Afrique). CADA fait appel aussi à tous les organismes qui se reconnaissent dans ses objectifs. Le financement du CADA est assuré dans la plus grande transparence par des donateurs privés, garants de son indépendance, subvention et par des bailleurs de fonds publics et privés. Avec tous ceux qui accompagnent les défavorisés, il cherche à identifier les nouveaux risques qui les menacent et aussi les nouvelles chances qui s'offrent à eux. Donner aux enfants, aux hommes et aux femmes défavorisés les moyens de réaliser leurs projets pour améliorer la vie quotidienne et leur avenir, là où ils vivent. CADA souhaite aider les acteurs locaux à prendre en charge leur propre développement et centre son action sur les réponses aux besoins fondamentaux de tout être humain",1 rue albert thomas 94260 fresnes,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/ChildAidAssociationNICH/,https://www.helloasso.com/associations/cada-children-aid-development-association
1053,W943002997,DYNAMIC'S CLUB,"rassembler ses membres et promouvoir l'entraide la solidarité et l'assistance des membre en France et au Cameroun, il s'agit de rassembler une synergie de compétences au profit de la solidarité",6 rue marc sangnier 94270 le kremlin-bicetre,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://fr-fr.facebook.com/DCH59/,https://www.helloasso.com/associations/dynamiclub
1054,W943003635,ASSOCIATION DES BANGOULAPS DE FRANCE MANDJO LAH BETSCHENG,"lutter contre l'isolement, et d'insérer les jeunes et moins jeunes dans les projets de coopération dans les domaines de la santé, de l'éducation, la formation et la culture entre la France et la région de Bangoulap au Cameroun",23 vill1 baudran 94110 arcueil,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/Ajbfafb/,https://www.helloasso.com/associations/association-des-ouighours-de-france
1055,W943003986,SYNERGIES ILIMBE   SYNILI,"relever les défis liés à la protection de l'environnement, développement durable, l'emploi et la jeunesse, éducation et culture, santé et solidarité pour le village Malimba. Réunir les ressortissants, amis et sympathisants du village Malimba au Cameroun. Créer une synergie de compétence entre les membres. Etre une force de proposition et de contribution .D'organiser et animer des manifestations d'information et de formation. De participer à des événements pour lesquels elle aura été invitée. D'accompagner, assister et conseiller ses membres en France et en Europe",69 rue des champs elysees 94110 arcueil,Val-de-Marne,Île-de-France,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,AUTRES,https://www.facebook.com/synergies.ilimbe,https://www.helloasso.com/associations/ilimbe-charity-corps
1056,W943004121,USE AND GIVE,"collecter partout dans le monde, mais principalement en France, des objets encore en excellente condition pour pouvoir les acheminer et les redistribuer dans des pays en développement, principalement le Cameroun, aux populations les plus défavorisées et en demande ; ces objets seront (mais de manière exclusive) dans les domaines de l'éducation (livres scolaires équipements scolaires etc) de la culture (livres, romans, CD, instrument de musique, etc) du sport et des biens de première nécessité : vêtements, chaussures, alimentaire conservable etc",2 allee des grandes maisons 94110 arcueil,Val-de-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/useandgive/,https://www.helloasso.com/
1057,W943009741,ASSOCIATION EL GRÂCE,"mettre à disposition des compétences spécifiques au service des personnes les plus défavorisées principalement en France et au Cameroun mais également dans tous pays en voie de développement à travers des projets à court moyen et long terme dans les domaines de l'alimentation, le social et la santé, l'agriculture, l'éducation, l'écologie, l'environnement etc...El Grâce s'adresse ainsi principalement aux personnes démunies, notamment des sans-abris, des orphelins, des enfants des rues ou abandonnés ainsi que des veuves. Dans le cadre de ses activités, l'association EL Grâce sera amenée à effectuer des maraudes à mettre en place des cours d'alphabétisation et autres à distribuer des denrées alimentaires de manière spontanée, périodique et permanent à apporter tout soutien moral et matériel nécessaire",5 rue de la bievre 94250 gentilly,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,https://www.facebook.com/Association-la-gr%C3%A2ce-112880580851363/,https://www.helloasso.com/associations/h-a-r-t/collectes/mission-humanitaire-en-grece-venir-en-aide-aux-refugies
1058,W943010129,NGUL SOULOUK D'OVOUG,"promouvoir les activités et les actions permettant de préserver l'environnement au Cameroun ; Il s'agit d'accompagner les population locale du Cameroun dans le savoir produire et consommer durablement des produits de qualité  :
-	élevage insectes ;
-	élevage animaux de basse cours ;
-	construction et installation apicole
-	production et transformation des produits divers répondant aux objectifs de l'association (produits agricoles, énergies renouvelables, et touts autres productions et/ou transformations répondant à nos objectifs) ;
-	distribution et commercialisation des articles produits ;
-	construction de plusieurs bâtiments relatif a l'activité ;
-	un système solaire pour la lumière et l'électricité
-	construction de séchoirs solaires pour sécher, entre autres, les insectes ;
-	la culture de plantes médicinales entre autre artemisia, qui aide entre autres à lutter contre la malaria
-	la culture d'arbres fruitiers, de légumes et d'herbes
-	sensibilisation sous formes diverses ;
-	projets éducatifs : Enseignement et formation ;",2 rue vanel 94240 hay-les-roses,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ENVIRONNEMENT/  CADRE DE VIE,https://fr-fr.facebook.com/soulouk.net/,https://www.helloasso.com/associations/sessa-ngul
1059,W943010256,DIASPORA MESSAMENA  DM,"développement de Messamena qui est une commune du Cameroun située dans la région de l'est et le département du Haut-Nyang principalement dans les domaines de l'éducation et la santé. Contribuer de façon dynamique et active à l'apport en dispositifs sanitaires et éducatifs sous forme de dons, organiser et participer  à des manifestations à but humanitaire, caritatif et social, soutenir les populations locales et la commune sur tout projet qui concourt à l'épanouissement des populations et l'amélioration de leurs conditions de vie au quotidien. Aider éventuellement d'autres structures qui mettent en place des opérations similaires",17 residence des gemeaux 94260 fresnes,Val-de-Marne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),INTERVENTIONS SOCIALES,https://www.facebook.com/people/Diaspora-Messamena/100073851721769/,https://www.helloasso.com/associations/diaspora-messamena
1060,W951001233,WELCOM,aide à l'implantation et à l'investissement au Cameroun ; assistance à toutes démarches administratives ; aide pour enfants malades et déscolarisés,2 rue des charretiers 95100 argenteuil,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/welcom.fr/,https://www.helloasso.com/associations/welcom-web-loire-commerce
1061,W951001385,BONE BE ZAMBE,"promouvoir la solidarité sous ses différentes formes ; notre action est surtout dirigée vers les enfants malades du Cameroun ; leurs apporter tout notre soutien humain, moral et financier en vue de contribuer à leur épanouissement et améliorer leurs conditions de vie, car leur bien-être et leur santé sont nos priorités",35 rue jean moulin 95100 argenteuil,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/people/Association-Bone-be-zambe/100079607383325/,https://www.helloasso.com/associations/horizon-tri-elles
1062,W951001712,LES DAMES ET LES HOMMES D'HONNEUR DE PARIS,"venir en aide sur trois plans : sanitaire, alimentaire et éducatifs aux populations démunies ; organiser des sorties pour les personnes âgées et handicapées ; formaliser des soirées multiculturelles tels que des concerts, des spectacles, de la danse et autres activités associées afin que les dons ainsi diversement recueillis puissent être mis à disposition des projets que nous montons à destinations des populations vulnérables du Cameroun",17 boulevard du general leclerc 95100 argenteuil,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Les-Dames-Et-Hommes-D-Honneur-De-Paris-PLUS-PLUS-531844836925329/,https://www.helloasso.com/associations/association-des-auditeurs-ihedn-region-paris-idf
1063,W951002290,ASEBCAM,favoriser l'épanouissement individuel et collectif des écoliers et enseignants au Cameroun ; récolter des fonds et de les utiliser pour l'objet social,4 rue michel cauchez 95390 saint-prix,Val-d'Oise,Île-de-France,ÉDUCATION  FORMATION,AUTRES,https://fr-fr.facebook.com/Asecam/,https://www.helloasso.com/associations/atelier-36/collectes/sauvons-l-ecrevis
1064,W951006056,LA MAIN TENDUE AUX PERSONNES DÉFAVORISÉES ET DEPENDANTES (LMT),"venir en aide aux personnes les plus défavorisées, handicapées, aux enfants de rue ou abandonnés, aux orphelins et familles démunies, des villes et campagnes de france et du cameroun ; améliorer l'accès à l'éducation des enfants abandonnés pour favoriser leur intégration sociale et professionnelle ; groupage des effets usagers dans le but de redistribuer aux nécessiteux ; aide aux actes quotidiens, ménage, petits travaux de jardinage, bricolage, transport, courses, aide au repas, toilette, accompagnement au démarches administratives ; garde nuit et jour à domicile des personnes dépendantes et enfants de plus de 3ans
, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",58 rue henri barbusse 95100 argenteuil,Val-d'Oise,Île-de-France,INTERVENTIONS SOCIALES,AUTRES,https://www.facebook.com/lamaintendue.asso/,https://www.helloasso.com/associations/la-main-tendue-aux-personnes-defavorisees-et-dependantes
1065,W951006218,GIVE A LIFE FOUNDATION - GALF,"assister les populations ou personnes au Cameroun en difficultés de scolarisation, hébergement, assistance médicale, orphelinats, handicapés, enfants de la rue ; intervenir aussi dans d'autres communautés ou pays dans l'avenir",19 rue des iris 95100 argenteuil,Val-d'Oise,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/givetolifefoundation,https://www.helloasso.com/%C2%A0
