,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
174,339311,W251004925,INSTITUT MODERNE D'AKONOLINGA - IMOA,"promouvoir le développement intellectuel, physique, social et culturel des enfants, des adolescents et des adultes dans un institut de rayonnement national situé dans la ville d'Akonolinga au Cameroun",12 bis,RUE,Danton,25000,Besançon,,12 bis rue danton 25000 besancon,Doubs,Bourgogne-Franche-Comté,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ÉDUCATION  FORMATION,6.048959,47.2441274,https://www.facebook.com/HopitaldeDistrictAkonolinga/,https://www.helloasso.com/associations/ecologica
175,344138,W252003010,ABOH HELP,"lutte contre la maltraitance et la stigmatisation des enfants séropositifs au Cameroun, le soutien dans leur scolarisation",24,RUE,Renaud de Bourgogne,25200,Montbéliard,,24 rue renaud de bourgogne 25200 montbeliard,Doubs,Bourgogne-Franche-Comté,INTERVENTIONS SOCIALES,AUTRES,6.784317,47.519619,https://www.facebook.com/people/Association-ABOH-Help/100067998041304/,https://www.helloasso.com/contactez-nous
176,344658,W252006632,CEDA & LES SOLIDAIRES (CEDA ELS),"venir en aide aux enfants handicapés sourds et ouvrir une école des sourds inexistants dans le dja et lobo au Cameroun ainsi que favoriser la réinsertion des jeunes handicapés délaissés dans ce département, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement",6,RUE,de la Liberté,25400,Exincourt,,6 rue de la liberte 25400 exincourt,Doubs,Bourgogne-Franche-Comté,SANTÉ,SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX,6.8294091,47.4924269,https://fr-fr.facebook.com/ceda.paris/,https://www.helloasso.com/associations/les-week-ends-solidaires
177,345785,W253000917,LOTUS,aide à la construction d'une école au Cameroun ; mise en place de toutes actions culturelles ou éducatives dans cette école,12 A,,les Charrières,25500,Morteau,,12 a les charrieres 25500 morteau,Doubs,Bourgogne-Franche-Comté,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,6.6105992,47.0610068,https://www.facebook.com/LotusCars/,https://www.helloasso.com/?from=leboncoin
178,348873,W261001561,BOUDDAH'S BUTTERFLY,"participer activement au développement de l'éducation populaire en Afrique francophone, en particulier au Cameroun, et en France via l'échange d'expériences vécues ; deux volets d'action sont déterminés ; ils sont indépendants l'un de l'autre ; développement culturel via la mise en place d'ateliers d'écriture en concertation avec des associations locales, des groupes d'expressions culturels ou tous autres types de structures intéressées ; détection de besoins en terme d'installation hydraulique puis réalisation des actions prévues",6,IMP,du Pain,26150,Die,,6 impasse du pain 26150 die,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,5.3700944,44.7540029,https://www.facebook.com/Nora-Agnesod-Digital-Art-279570329587429/videos/buddhas-butterfly-le-papillon-de-bouddha-l%C3%A9ph%C3%A9m%C3%A8re-et-limpermanence-de-la-vie-60/2739747166047266/,https://www.helloasso.com/associations/petits-bouddhas
179,351356,W262000849,SOS ENFANTS DEFAVORISES,"participer au développement de l éducation des enfants défavorises du Cameroun département de la lies et de la France pour réduire l?écart des inégalités sociales, les protéger contre toute forme d?injustice de négligence de discrimination et d?exportation, concevoir lancer et suivre des programmes concrets de formation ou d?emploi permettant l insertion sociale des personnes en difficultés, promouvoir l?amitié et les échanges culturels entre les deux pays établir des partenariats envers d?autres associations, ONG et entreprises dans le but d?opérer des transferts de savoir faire",,PL,CLEMENT MAROT,26700,Pierrelatte,,place clement marot 26700 pierrelatte,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,4.6976609,44.3778474,https://www.facebook.com/sos.enfade/,https://www.helloasso.com/associations/sos-enfants
180,353452,W262002967,"SOLIDARITE CULTURELLE, EDUCATIVE ET SOCIALE (SCES)","promotion des actions de la paix, de l'éducation à la citoyenneté et la diversité socioculturelle ; l'objectif vise la promotion des projets en République Centrafricaine, au Cameroun, en Bourkina Faso, au Congo et en Côte d'Ivoire ; des projets qui améliorent la situation des enfants désavantagés et des adultes, en particulier des projets dans le sens de ""l'aide à l'autonomie"", voire l'éducation, possibilités culturelles et sociales",2,PL,Hector Berlioz,26200,Montélimar,,2 place hector berlioz 26200 montelimar,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,4.7444331,44.5498543,https://www.facebook.com/Lassociation-Culturelle-Coop%C3%A9rative-Educative-et-Sociale-108103720808494/posts/,https://www.helloasso.com/associations/association-solidarite-culturelle
181,360192,W263005399,MABOPDA COCO,échanges culturels autour de la couture entre le Cameroun et la France ; échanges de savoirs faire et la valorisation des compétences par des échanges équitables,23 bis,RUE,Danièle Casanova,26800,Portes-lès-Valence,,23 bis rue daniele casanova 26800 portes-les-valence,Drôme,Auvergne-Rhône-Alpes,CLUBS DE LOISIRS/ RELATIONS,AUTRES,4.8789638,44.8653124,https://www.facebook.com/aimee.mabopda/,https://www.helloasso.com/associations/mam-a-coco
182,361770,W263006979,TOUS ENSEMBLE POUR UNE SOLIDARITE INTERNATIONALE,récolte de fournitures diverses et acheminement vers des associations en Afrique et au Cameroun ; sensibilisation et information en France sur les problématiques ; sensibilisation et information en France sur la problématique du V.I.H. en Afrique et au Cameroun ; suivi de prévention et de sensibilisation en Afrique ; travailler au soutien des actions de prévention sur le VIH au Cameroun ; servir de croix de transmission entre les collectivités locales et le secteur privé dans le cadre de la mise en uvre de la stratégie régionale de la pauvreté ; renforcer les capacités techniques et organisationnelles des membres de l'association,3,AV,BEL HORIZON,7300,Tournon-sur-Rhône,,3 avenue bel horizon 7300 tournon-sur-rhone,Seine-et-Marne,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.8426344,45.0613671,https://www.facebook.com/Tous-Ensembles-Pour-Une-Solidarit%C3%A9-Internationale-832132816879951/posts/,https://www.helloasso.com/associations/tous-ensemble-pour-une-solidarite-internationale
183,361940,W263007149,LES ENFANTS DE KOUME,"réalisation d'actions humanitaires en faveur du Cameroun ; mener des actions de collecte d'objets, meubles, matériaux et fonds afin d'acheminer ces objets dans ce pays et construire sur place des hôpitaux de campagne et des bâtiments pouvant abriter des écoles, dispensaires, abris, afin d'améliorer le quotidien et le déplacement des habitants des zones concernées ; les objets concernés seront réceptionnés sur place par la fondation ""Zacharias Tanée Fomum"" pour une diminution des droits de douane",10,RUE,de Dunkerque,26300,Bourg-de-Péage,,10 rue de dunkerque 26300 bourg-de-peage,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,5.0455933,45.0396826,https://www.facebook.com/LES-ENFANTS-DE-KOUME-257413558474900/,https://www.helloasso.com/associations/les-enfants-de-boheme
184,362010,W263007219,FEMMES DU MONDE,"organiser des manifestations évènementielles (expositions, soirées musicales et découverte de l'Afrique) afin de récolter des fonds pour aider les femmes et les enfants dans les villages du Cameroun ; les fonds récoltés lors des festivités serviront à l'achat de matériaux pour l'aide à la construction de bâtiments et l'évolution de l'agriculture",4,AV,de Verdun,26300,Bourg-de-Péage,,4 avenue de verdun 26300 bourg-de-peage,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,5.0506906,45.0355655,https://www.facebook.com/people/Association-Femmes-du-monde/100070180327087/,https://www.helloasso.com/associations/association-voix-pour-les-femmes-du-monde
185,362163,W263007372,SANAGA,"fédérer toute personne physique et/ou moral au développement économique, social, évènementiel et culturel entre la France, le Cameroun et l'Afrique en général ; manifestations, sorties, soirées, évènements sportifs, culturels et économiques ; regroupement de donations numéraires et matérielles pour les pays africains ; échange d'activités économiques (article L 442-7 du Code du Commerce) ; Conseil en matière : santé, social, sportive, culturelle et économique",1,RUE,du Jeu de Paume,26000,Valence,,1 rue du jeu de paume 26000 valence,Drôme,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,4.8936312,44.9307293,https://www.facebook.com/LesDessinsDeSanaga/,https://www.helloasso.com/associations/ecole-de-danse-sanaga-der
186,363013,W263008222,ACTIONS ET DEVELOPPEMENT 26 - CAM (AD-26-CAM),"solidarité, entraide, partage, collecte de dons en faveur duvres et de causes humanitaires, aide au développement, éducation et scolarisation des enfants au Cameroun",39,RUE,de la Ciboulette,26500,Bourg-lès-Valence,,39 rue de la ciboulette 26500 bourg-les-valence,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,4.9006172,44.9599162,https://www.facebook.com/actionscommunautairesetdeveloppement/,https://www.helloasso.com/associations/actions-de-developpement-et-d-accompagnement-des-mineurs
187,363052,W263008261,ASSOCIATION CULINAIRE CAMEROUNAISE DE ROMANS SUR ISERE,"créer un lien social et gastronomique à travers des pratiques culinaires ; transmettre le savoir-faire culinaire par l'intermédiaire de la cuisine et des ateliers ; promouvoir des pratiques culinaires alliant plaisir et habitudes alimentaires saines ; soutenir et aider à l'intégration sociale des albinos, soutenir les familles des enfants albinos dans leurs démarches ; création d'évènementiels, promotion de la culture : organisation, spectacle, danse, musique et loisir, sortie, découverte",24,COTE1,Jacquemart,26100,Romans-sur-Isère,,24 cote1 jacquemart 26100 romans-sur-isere,Drôme,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,5.0528681,45.0458886,https://www.facebook.com/Associations-culinaire-camerounaise-de-Romans-sur-Isere-851260041668303/,https://www.helloasso.com/associations/les-folies-culinaires-de-nanou
188,364169,W263012482,CONTREE GOTO YA JAL,"participer au développement communautaire de la contrée constituée des villages Aluma, Assok, Nkolndongo, Mengue, Menkomo, Melane, Meyomadjom et Mebemenko situés au Sud du Cameroun en soutenant et contribuant à la réalisation des projets sociaux culturels et économiques de la dite contrée",1,RUE,Henri Matisse,26300,Bourg-de-Péage,,1 rue henri matisse 26300 bourg-de-peage,Drôme,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,5.062147,45.0251968,https://www.facebook.com/groups/lacontreedemeyomadjom/posts/4481280055292040/,https://www.helloasso.com/associations/contree-goto-ya-jal
189,366747,W271002034,AFIDI,"venir en aide à la population du Cameroun dans les domaines de la santé, la scolarité et l'accès à l'eau potable et à l'assainissement",1,ALL,de l'ermitage,27600,Gaillon,,1 allee de l'ermitage 27600 gaillon,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.3294108,49.1608703,https://www.facebook.com/Afidicameroon/,https://www.helloasso.com/associations/afidi
190,366819,W271002106,CONSTRUIRE ET PROMOUVOIR ENSEMBLE (CEPE),"améliorer durablement les conditions et la qualité de vie des communautés au Cameroun en sensibilisant les échanges culturels entre le Cameroun et l'Europe et en menant des actions de solidarité ; lutter contre la pauvreté : encourager les jeunes dans leurs activités, moderniser les techniques d'exploitation des terres, créer des moyens pour la commercialisation des produits agricoles en facilitant les moyens de transport ; lutter contre l'analphabétisation et participer à l'orientation des projets scolaires : encourager les jeunes à poursuivre leur scolarité, soutien scolaire, développer l'apprentissage de l'outil informatique, développer, promouvoir et favoriser des activités à caractère culturel, sportif et social dans le respect de l'éthique, création de bibliothèques ; améliorer durablement les conditions et la qualité de vie des communautés sur le plan de la santé : développer et participer à la mise en oeuvre des programmes de prévention des infections sexuellement transmissibles, du vih et sida, informer et lutter contre l'usage des stupéfiants et les conséquences de l'alcoolisme, information planning familial",24,ALL,du midi,27140,Gisors,,24 allee du midi 27140 gisors,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.7739071,49.2828173,https://www.facebook.com/construireensemble2030/,https://www.helloasso.com/associations/construire-notre-vivre-ensemble
191,366964,W271002251,ENSEMBLE POUR RÉUSSIR,"accompagner et soutenir les projets des populations camerounaises pour des développements axés sur les plans de l'éducation, de la santé, du transport, de la protection de l'environnement et de la culture",7,RUE,de Tournebut,27940,Le Val d'Hazey,,7 rue de tournebut 27940 le vallon d'hazey,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.318897622857102,49.17136910000001,https://www.facebook.com/Ensemblepoureussir/,https://www.helloasso.com/associations/ensemble-pour-reussir/collectes/construction-des-salles-de-classes
192,367075,W271002362,GAILLON - CAMEROUN,"aider les pays du sud, notamment le cameroun",28,AV,du Maréchal Leclerc,27600,Gaillon,,28 avenue du marechal leclerc 27600 gaillon,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.3464312,49.1578128,"https://www.facebook.com/levaldhazey/photos/a.149198212380803/979054906061792/?amp;size=1241,1754&amp;fbid=979054906061792&amp;amp;player_origin=unknown",https://www.helloasso.com/associations/aca-de-gaillon
193,368866,W272000935,JACKY LOBE POUR LE CAMEROUN,"cette association a un but humanitaire ; son action consiste à apporter une assistance, développer une action humanitaire, et favoriser l'émergence de projets en faveur du cameroun",71,RUE,du Val de Risle,27290,Illeville-sur-Montfort,,71 rue du vallon de risle 27290 illeville-sur-montfort,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.7264045,49.3263292,https://www.facebook.com/public/Jacky-Lob%C3%A9,https://www.helloasso.com/associations/maison-des-jeunes-et-de-la-culture-de-cahors
194,372186,W273000776,EURE D'AFRIQUE,aider les enfants d'afrique burkina faso maroc cote d'ivoire cameroun sénégal les 2 congos,34,RUE,Dupont de l'Eure,27400,Louviers,,34 rue dupont de l'eure 27400 louviers,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,1.1663531,49.212084,https://www.facebook.com/%C5%92il-dAfrique-111890490279526/community/,https://www.helloasso.com/associations/club-d-escalade-des-portes-de-l-eure/evenements/renouvellement-et-pre-inscription-saison-2022-2023
195,373278,W273001876,AFCE 27,réunir les camerounais les amis des camerounais et toute personne souhaitant y adhérer sans distinction d'âge ni de sexe ; promouvoir le cameroun dans le domaine de l'art de la culture du commerce et du développement des échanges interculturels tout en favorisant la jonction avec les milieux d'affaires français et européen,14,RUE,du Val Fleuri,27000,Évreux,,14 rue du vallon fleuri 27000 evreux,Eure,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.201995,49.0542052,https://www.facebook.com/groups/387117748164139/,https://www.helloasso.com/associations/afce
196,374402,W273003017,UNE MAIN TENDUE VERS LES AUTRES,"s'investir dans une mission de solidarité internationale, après un séjour d'un mois au Cameroun, mission humanitaire, nous avons voulu rester en contact avec la population locale en continuant à les aider, envoi de colis, vêtements, jouets, matériel médical, mission humanitaires de courtes durée",10,RUE,Jean Bouin,27000,Évreux,,10 rue jean bouin 27000 evreux,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.1275429,49.0231253,https://www.facebook.com/Une-main-tendue-vers-le-P%C3%A9rou-157987140897115/,https://www.helloasso.com/associations/asso-une-main-tendue-pour-les-gens-dans-le-besoin
197,374555,W273003171,ASSOCIATION AFRIQUE ALZHEIMER,"venir en aide aux personnes atteintes de la maladie d'alzheimer en afrique et en particulier au cameroun, venir en aide aux enfants en difficultés de scolarisation en leur acheminant, fournitures scolaires, vêtements, chaussures, ordinateurs, etc ; sa durée est illimitée",16,RUE,de la Poterie,27200,Vernon,,16 rue de la poterie 27200 vernon,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.483856,49.0804295,https://www.facebook.com/ACMA-105886394232461/posts/,https://www.helloasso.com/associations/association-medicale-espoir-sante-afrique
198,374927,W273003546,MONDE MEILLEUR,"s'associer à la lutte contre la pauvreté qui demeure un situation trop fréquente et préoccupante notamment en Afrique, la lutte contre ce fléau passe par des interventions prioritaires tels que la formation, la santé et l'eau potable, l'association monde meilleur veut favoriser et mettre en oeuvre cette approche du développement pour Bumnjak, un village camerounais de la région de Yaoundé et pour les 13 villages voisins qui constituent la commune de Nguibassal, l'objectif majeur est donc d'établir un partenariat avec des associations locales et oeuvrer sur le terrain dans des secteurs privilégiés tels que la formation initiale, de niveau général avec des orientations techniques des métiers de proximité, tels que menuisier, plombier, maçon, frigoriste, couturière, repasseuse, cette structure donnerait également la possibilité d'être soigné et favoriserait la création de puits pour garantir une alimentation saine et pour permettre l'irrigation, les activités de l'association seront intégrées dans le mouvement de solidarité nord/sud au travers d'actions concrètes qui soutiennent un élan économique assurant un développement humain pour des personnes particulièrement défavorisées et pour leur donner une existence sociale, l'action de l'association sera donc en lien avec les responsables locaux de promouvoir et de financer des projets d'écoles, de centres de santé publique et des systèmes d'irrigation avec un programme d'aide sociale et de bienfaisance, l'association sera jumelée avec une association italienne du sud de Naples, située à Piedimonte Matese de la province de Caserta qui a les mêmes objectifs, ce jumelage donnera une dimension européenne au projet, l'association favorisera également les relations interculturelles",45,PL,de l'Église,27160,Breteuil sur Iton,,45 place de l'eglise 27160 breteuil sur iton,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,0.9170028,48.8367062,https://www.facebook.com/Mondemeilleur0/,https://www.helloasso.com/associations/emf-creteil/evenements/week-end-culturel-un-monde-meilleur-1
199,375654,W273004275,SOLIDARITE MEFOU ET AFAMBA,"collecter tous matériels, produits, matériel médical, médicaments non utilisés, matériel scolaire, véhicules et divers, les entreposer, puis les acheminer au Cameroun, Afrique, à destination de la ville de Mfou, centre, ceci dans un but humanitaire, afin d'aider et accompagner la population dans son développement et faciliter notamment l'accès aux soins et à la scolarité",7,RTE,de Verneuil,27570,Tillières-sur-Avre,,7 route de verneuil 27570 tillieres-sur-avre,Eure,Normandie,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.0566716,48.7575005,https://www.facebook.com/Solidarite-mefou-afamba-1128389790600411/,https://www.helloasso.com/e/cat/solidarite--et--action--sociale
200,375999,W273004720,PALA-RUGLES 27250,"apporter toute aide matérielle, morale ou financière aux enfants pauvres de la rue, orphelins ou déshérités et handicapés du Cameroun ;
Ceci dans un but humanitaire, afin d'aider et d'accompagner la population de ce pays dans son développement et faciliter notamment l'accès à la scolarité ; Travailler en étroite collaboration avec l'association camerounaise : Association Enfance Heureuse pour la Vie ;",16,RUE,Georges Clemenceau,27250,Rugles,,16 rue georges clemenceau 27250 rugles,Eure,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,0.7003317,48.8217611,https://www.facebook.com/PalaRugles27/,https://www.helloasso.com/associations/amicale-des-sapeurs-pompiers-de-rugles/
201,376438,W273008158,AMICALE 237,"soutenir et accompagner les actions de développement dans les domaines de l'éducation, de la santé, du social, de l'humanitaire au cameroun et dans les pays à ressources limitées ; apporter aux membres un environnement d'échanges fraternel, amical et convivial",14,RUE,de l Epargne,27000,Évreux,,14 rue de l epargne 27000 evreux,Eure,Normandie,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,1.1397676,49.0181342,https://www.facebook.com/groups/949984511741964/,https://www.helloasso.com/annuaire/resultats?offset=237&length=10&request=initiation-a-la-natation&Category=Club%20de%20loisirs%20et%20amicales&Type=ALL
202,376597,W273008317,PARTI CAMEROUNAIS POUR LA RÉCONCILIATION NATIONALE FRANCE,"participer aux projets de codéveloppement entre la France et le cameroun
contribuer à l'épanouissement des camerounais d'origine et ceux de la diaspora
contribuer à la décentralisation des pouvoirs et services publics
renforcer l'unité salutaire du cameroun
accélérer la pratique de la démocratie pluraliste dans le respect des lois et règlements
favoriser les initiatives des camerounais de la diaspora",25 B,RUE,des Champsbourgs,27200,Vernon,,25 b rue des champsbourgs 27200 vernon,Eure,Normandie,ACTIVITÉS POLITIQUES,AUTRES,1.4912865,49.089731,https://www.facebook.com/groups/160719334835343/,https://www.helloasso.com/associations/parti-camerounais-pour-la-reconciliation-nationale-france
203,379867,W281002918,LES AMIS DU VILLAGE MBANTOU,récolter les fonds nécessaires à l'électrification du village mbantou au cameroun,5 ter,IMP,Clos Thiron,28630,Morancez,,5 ter impasse clos thiron 28630 morancez,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4874539,48.4169472,https://www.facebook.com/Association-Amis-du-Village-1408786712675091/posts/,https://www.helloasso.com/associations/association-des-habitants-et-des-amis-du-village-d
204,380779,W281003832,ICI OU AILLEURS DONNONS UN SOURIRE,"aider des enfants à continuer leur scolarité en apportant des moyens intellectuels ou matériels, améliorer les conditions de vie des enfants et leur permettre de se construire un avenir au sein de leur village. Accompagner et aider les parents dans leur rôle d'éducateurs, favoriser l'amitié, l'accueil et une découverte réciproque entre la France et le Cameroun en développant des relations culturelles, associatives, scolaires, sportives économiques? Faire des manifestations : expositions, fêtes? dans le but de faire connaître l?association et promouvoir nos actions. Apporter une aide technique et un savoir faire aux personnes ou associations souhaitant établir des liens ou organiser des échanges dans tous ces domaines",4,RES,du moulin,28150,Ouarville,,4 residence du moulin 28150 ouarville,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.7700145,48.3544645,https://www.facebook.com/groups/78237492773/,https://www.helloasso.com/associations/ici-ou-ailleurs-donnons-un-sourire
205,381814,W281004870,CHORALE SAINTE MARIE,"animer des célébrations eucharistiques dans toutes les paroisses catholiques romaines de France ; favoriser des échanges inter-chorales en France et également au Cameroun dans le cadre de concerts organisés et à son libre initiative ; soutenir matériellement et financièrement les chorales du Cameroun au cas par cas en les dotant de partitions liturgiques, de micros, les aider à participer à des sessions de formations ou autres concours lyriques",F,RUE,Alfred Manceau,28230,Épernon,,f rue alfred manceau 28230 epernon,Eure-et-Loir,Centre-Val de Loire,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,1.6702848,48.6064849,https://www.facebook.com/chorale.saintemarie,https://www.helloasso.com/associations/association-chorales-et-chants
206,382060,W281005116,"ASSOCIATION D'AIDE AUX DEVELOPPEMENTS ""FEMME ENFANT DE L'OUEST DU CAMEROUN""  (ADFEOC)","aider les femmes et les enfants des maternités, des hôpitaux et des écoles de l'ouest du Cameroun",34,RUE,de la République,28320,Gas,,34 rue de la republique 28320 gas,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.6681519,48.5637857,https://fr-fr.facebook.com/office.tourisme.ouest.cameroun/,https://www.helloasso.com/associations/association-d-aide-aux-developpements-femme-enfant-de-l-ouest-du-cameroun
207,382367,W281005424,DIENDE II,mettre en place et développer une exploitation agricole au Cameroun,81,RUE,de la République,28300,Mainvilliers,,81 rue de la republique 28300 mainvilliers,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.4701153,48.4480551,https://www.facebook.com/dinde.ii,https://www.helloasso.com/associations/vaincre-les-maladies-lysosomales/collectes/pour-qu-eden-et-abel-vivent-la-collecte-officielle
208,382597,W281005654,ASSOCIATION HUMANITAIRE LA COLOMBE (ASLAC),"l'ASLAC mène des activités pour la promotion de l'éducation des enfants en stratégie de survie en Afrique et particulièrement au Cameroun et au Mali? ETC. ; l'ASLAC est une association laïque et à but non lucratif ; elle a pour champ d'action l'Afrique noire ; elle y intervient dans le cadre du développement durable ; dans sa démarche participative elle a pour buts d'apporter une assistance multiforme aux populations nécessiteuses des zones urbaines très pauvres et des zones rurales enclavées : promouvoir les droits humains l'équité et le genre, lutter contre toutes les formes contemporaines de l'esclavage ; moyens d'action ; organisations des campagnes (soutien scolaire, aide alimentaire d'urgence, lutte contre les maladies endémiques, l'assainissement, etc.) ; le plaidoyer, la formation, l'appui conseil, mobilisation sociale, des camps chantiers, voyages, foires culturelles, et le suivi évaluation",2 A,RUE,Joseph Frantz,28000,Chartres,,2 a rue joseph frantz 28000 chartres,Eure-et-Loir,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,1.5109278,48.4393727,https://www.facebook.com/associationhumanitairelacolombe/,https://www.helloasso.com/associations/association-la-colombe
